ts_code,start_date,hy_code
600770,2009/6/1,470201
600770,2011/1/10,510101
600771,1996/11/5,370102
600771,2017/6/29,370201
600772,1996/11/4,220103
600773,1996/11/8,370201
600773,2010/1/1,430101
600774,1996/11/8,450101
600774,2014/1/1,450303
600774,2022/7/29,370102
600775,1996/11/7,330201
600775,2001/5/1,320101
600775,2008/6/2,320102
600775,2014/1/1,730201
600775,2021/7/30,730206
600776,1996/11/26,320101
600776,2008/6/2,320103
600776,2014/1/1,730202
600776,2021/7/30,730207
600777,1996/11/21,510101
600777,2010/1/1,430101
600777,2017/6/29,210101
600777,2021/7/30,750101
600778,1996/12/3,450101
600778,2014/1/1,450303
600779,1996/12/6,340301
600779,2021/7/30,340501
600780,1996/12/5,410101
600780,2012/7/2,210201
600780,2013/1/1,410101
600781,1996/12/18,350104
600781,2006/9/1,360201
600781,2007/7/2,370201
600781,2019/7/24,370102
600782,1996/12/25,230201
600782,2008/6/2,260501
600782,2009/1/1,230101
600782,2021/7/30,230402
600783,1996/12/25,260103
600783,2006/9/1,340201
600783,2007/7/2,510101
600783,2011/10/10,440201
600783,2014/1/1,490301
600783,2021/7/30,510101
600783,2022/7/29,640103
600784,1996/12/25,510101
600784,2011/1/10,230101
600784,2017/6/29,510101
600785,1997/1/8,450101
600785,2014/1/1,450303
600786,1996/12/27,260403
600787,1997/1/21,420801
600787,2021/7/30,420806
600788,1996/12/30,360301
600789,1997/2/26,370101
600789,2011/1/10,370102
600790,1997/2/28,430101
600790,2007/7/2,450103
600790,2014/1/1,450502
600790,2021/7/30,450304
600791,1997/1/21,450201
600791,2002/5/1,430101
600792,1997/1/23,250102
600792,2003/12/23,220203
600792,2011/10/10,220312
600792,2012/1/2,210202
600792,2021/7/30,740201
600793,1997/2/20,360101
600793,2021/7/30,360103
600794,1997/2/19,360101
600794,2001/5/1,430101
600794,2007/7/2,420801
600794,2021/7/30,420806
600795,1997/3/18,410101
600796,1997/4/8,370301
600796,2021/7/30,220803
600796,2022/7/29,760102
600797,1997/3/25,350201
600797,2002/5/1,470301
600797,2008/6/2,470302
600797,2014/1/1,710202
600797,2021/7/30,710301
600798,1997/4/23,420601
600798,2021/7/30,421101
600799,1997/3/28,230101
600799,1999/9/1,470301
600800,1993/12/6,270401
600800,2017/6/29,710101
600800,2021/7/30,750303
600801,1994/1/3,250102
600801,2014/1/1,610101
600802,1994/1/3,250102
600802,2014/1/1,610101
600803,1994/1/3,370301
600803,2011/1/10,220303
600803,2017/6/29,410401
600803,2019/7/24,220309
600803,2020/8/31,410301
600804,1994/1/3,470301
600804,2008/6/2,470303
600804,2010/6/1,470202
600804,2011/10/10,470203
600804,2014/1/1,720303
600804,2017/6/29,730203
600804,2021/7/30,730102
600805,1994/1/3,510101
600805,2011/10/10,310101
600805,2014/1/1,280101
600805,2017/6/29,510101
600806,1994/1/3,260101
600806,2014/1/1,640101
600807,1994/1/3,450101
600807,2007/7/2,430101
600807,2022/7/29,240401
600808,1994/1/6,230101
600808,2021/7/30,230402
600809,1994/1/6,340301
600809,2021/7/30,340501
600810,1994/1/6,220404
600810,2008/6/2,220202
600810,2011/1/10,220404
600810,2021/7/30,220406
600811,1994/1/6,510101
600811,2022/7/29,450201
600812,1994/1/14,370101
600812,2018/7/13,370102
600813,1994/1/14,260202
600814,1994/1/14,450101
600814,2014/1/1,450301
600815,1994/1/28,260202
600815,2014/1/1,640201
600815,2021/7/30,640601
600816,1994/1/28,440201
600816,2014/1/1,490301
600816,2021/7/30,490304
600817,1994/1/28,270101
600817,2011/1/10,510101
600817,2021/7/30,640601
600817,2022/7/29,760201
600818,1994/1/28,310301
600818,2011/10/10,510101
600818,2021/7/30,280402
600818,2022/7/29,280401
600819,1994/1/28,250101
600819,2014/1/1,610201
600820,1994/1/28,250201
600820,2011/10/10,250204
600820,2014/1/1,620301
600820,2021/7/30,620306
600821,1994/1/28,450101
600821,2014/1/1,450301
600821,2022/7/29,410106
600822,1994/2/4,450201
600822,2021/7/30,280302
600823,1993/10/12,450101
600823,2002/5/1,430101
600824,1994/2/4,450101
600824,2008/6/2,450103
600824,2014/1/1,450501
600824,2017/6/29,450301
600824,2019/7/24,350207
600824,2021/7/30,450303
600825,1994/2/4,450102
600825,2006/9/1,470401
600825,2014/1/1,720101
600825,2021/7/30,720902
600826,1994/2/4,450201
600826,2021/7/30,460803
600827,1994/2/4,450102
600827,2012/7/2,450101
600827,2014/1/1,450303
600828,1994/2/24,450101
600828,2014/1/1,450301
600829,1994/2/24,250102
600829,2007/7/2,370102
600829,2015/11/2,370401
600829,2021/7/30,370402
600830,1994/2/24,450101
600830,2008/6/2,440201
600830,2014/1/1,490301
600830,2021/7/30,490302
600831,1994/2/24,470402
600831,2007/7/2,470204
600831,2014/1/1,720103
600831,2021/7/30,721001
600832,1994/2/24,470402
600832,2011/10/10,470404
600832,2014/1/1,720104
600833,1994/2/24,370401
600833,2021/7/30,370403
600834,1992/6/19,410201
600834,2002/5/1,420301
600834,2021/7/30,420902
600835,1993/8/6,330101
600835,1999/9/1,260202
600835,2011/10/10,260208
600835,2014/1/1,640204
600836,1994/2/24,360201
600836,2021/7/30,360202
600837,1994/2/24,510101
600837,2005/9/1,450102
600837,2007/7/2,440301
600837,2014/1/1,490101
600838,1994/2/24,450101
600838,2014/1/1,450303
600839,1994/3/11,330201
600840,1986/12/20,510101
600840,2003/5/1,430101
600841,1994/3/11,260104
600841,2014/1/1,640104
600841,2021/7/30,280203
600841,2022/7/29,280601
600842,1994/3/11,370102
600843,1994/3/11,260201
600843,2014/1/1,640206
600844,1993/10/8,360301
600844,2007/7/2,110503
600844,2009/1/9,220309
600844,2021/7/30,220205
600845,1993/10/8,230102
600845,2002/5/1,470301
600845,2008/6/2,470302
600845,2014/1/1,710202
600845,2021/7/30,710301
600846,1994/2/11,510101
600846,2018/7/13,620101
600846,2021/7/30,430101
600847,1994/3/24,260405
600847,2014/1/1,630305
600847,2021/7/30,630705
600848,1994/3/24,260301
600848,2014/1/1,640301
600848,2021/7/30,430103
600850,1994/3/24,320201
600850,2014/1/1,710101
600850,2018/6/19,710202
600850,2021/7/30,710301
600851,1994/4/4,350101
600851,2011/1/10,510101
600851,2018/6/19,370102
600852,1994/4/4,250201
600853,1994/1/16,230102
600853,2002/9/1,250201
600853,2011/10/10,250204
600853,2014/1/1,620302
600853,2021/7/30,620306
600854,1994/4/25,330102
600855,1994/3/27,310103
600855,2001/5/1,370501
600855,2007/7/2,320201
600855,2014/1/1,710101
600855,2021/7/30,710103
600856,1994/4/25,450101
600856,2014/1/1,450301
600856,2015/7/1,410301
600856,2015/10/26,450301
600856,2015/11/2,410301
600856,2021/7/30,750101
600857,1994/3/31,450101
600857,2001/9/1,470301
600857,2008/6/2,470303
600857,2009/6/1,450201
600857,2018/7/13,450301
600858,1994/5/6,510101
600858,2005/9/1,450101
600858,2014/1/1,450303
600859,1994/5/6,450101
600859,2014/1/1,450301
600860,1994/5/6,260206
600860,2014/1/1,640208
600860,2018/7/13,640401
600860,2021/7/30,640108
600861,1994/5/20,450101
600861,2014/1/1,450301
600861,2017/6/29,450303
600862,1994/5/20,260101
600862,2014/1/1,640101
600862,2015/11/2,650201
600863,1994/5/20,410101
600864,1994/8/9,410104
600864,2017/6/29,490101
600865,1994/8/9,450101
600865,2014/1/1,450501
600865,2017/6/29,450301
600866,1994/8/18,340201
600866,2004/4/1,370301
600866,2011/1/10,340402
600866,2021/7/30,220315
600867,1994/8/24,370301
600867,2021/7/30,370304
600868,1994/7/11,510101
600868,2002/5/1,250201
600868,2007/7/2,410102
600868,2022/7/29,620601
600869,1995/1/12,370201
600869,2009/6/1,260404
600869,2014/1/1,630404
600869,2021/7/30,630805
600870,1995/2/28,330201
600870,2019/7/24,450201
600871,1994/4/11,220401
600871,2015/7/1,210401
600871,2021/7/30,750201
600872,1995/1/24,430201
600872,2011/1/10,340402
600872,2021/7/30,340901
600873,1995/1/6,460201
600873,2004/5/1,260404
600873,2011/1/10,340402
600873,2017/5/26,110504
600873,2021/7/30,340901
600873,2022/7/29,220315
600874,1995/6/30,410401
600874,2006/9/1,410201
600874,2021/7/30,760102
600875,1995/10/10,260403
600875,2014/1/1,630301
600876,1995/10/31,250101
600876,2014/1/1,610201
600877,1995/10/13,310301
600877,2014/1/1,280401
600877,2021/7/30,630701
600877,2022/7/29,270105
600878,1995/10/13,510101
600879,1995/11/15,260207
600879,2007/7/2,310304
600879,2014/1/1,650101
600880,1995/11/15,470401
600880,2014/1/1,720101
600880,2021/7/30,461101
600880,2022/7/29,461103
600881,1995/11/15,430101
600881,2006/9/1,250102
600881,2014/1/1,610101
600881,2021/7/30,510101
600882,1995/12/6,220303
600882,2011/1/10,210301
600882,2017/6/29,340403
600882,2021/7/30,340702
600883,1995/12/8,250102
600883,2007/7/2,510101
600883,2017/5/20,610101
600883,2022/7/29,110104
600884,1996/1/30,350201
600884,2011/10/10,350202
600884,2013/1/1,510101
600884,2017/6/29,270401
600884,2021/7/30,630702
600885,1996/1/15,220501
600885,2002/5/1,220701
600885,2012/10/8,250101
600885,2013/7/1,260404
600885,2014/1/1,630403
600885,2021/7/30,630803
600886,1989/3/25,220101
600886,2003/5/1,410101
600886,2017/6/29,410102
600887,1996/3/12,340202
600887,2011/1/10,340403
600887,2021/7/30,340702
600888,1996/2/15,240101
600888,2007/7/2,240102
600888,2014/1/1,240301
600889,1996/3/8,220403
600890,1996/2/12,310201
600890,2003/5/1,430101
600890,2021/7/30,430102
600891,1996/3/25,450101
600891,2014/1/1,450301
600891,2018/7/13,360304
600892,1996/3/15,260207
600892,2007/7/2,510101
600892,2017/5/20,720302
600892,2021/7/30,720401
600893,1996/4/8,110502
600893,2007/7/2,310304
600893,2014/1/1,650201
600894,1996/3/28,230101
600894,2012/10/8,260208
600894,2014/1/1,640204
600895,1996/4/22,430201
600895,2021/7/30,430103
600896,1996/5/3,420601
600896,2017/6/29,370601
600896,2021/7/30,370604
600897,1996/5/31,420501
600897,2021/7/30,421002
600898,1996/4/18,510101
600898,2004/8/10,450102
600898,2014/1/1,450401
600898,2021/7/30,270504
600899,1996/3/26,230101
600899,1999/9/1,470204
600900,2003/11/11,410102
600901,2018/2/12,490301
600901,2021/7/30,490305
600903,2017/10/30,410301
600905,2021/5/8,410105
600905,2021/7/30,410107
600906,2021/4/15,490101
600908,2016/8/23,480101
600908,2021/7/30,480501
600909,2016/12/1,490101
600916,2021/1/25,360304
600916,2021/7/30,350301
600917,2014/1/10,410301
600918,2020/4/27,490101
600919,2016/6/23,480101
600919,2021/7/30,480401
600926,2016/10/12,480101
600926,2021/7/30,480401
600927,2021/11/12,490303
600928,2019/1/18,480101
600928,2021/7/30,480401
600929,2018/4/3,220202
600929,2021/7/30,220203
600933,2017/11/8,280201
600933,2021/7/30,280203
600935,2021/11/12,220202
600936,2016/8/4,720103
600936,2021/7/30,721001
600938,2022/4/1,750101
600939,2017/1/14,620101
600941,2021/12/17,730102
600955,2021/8/27,220204
600956,2020/6/5,410301
600956,2021/7/30,410107
600958,2015/1/18,490101
600959,2015/1/13,720103
600959,2021/7/30,721001
600960,2004/4/7,260104
600960,2014/1/1,640104
600960,2017/6/29,280201
600960,2021/7/30,280203
600961,2004/8/26,240101
600961,2007/7/2,240104
600961,2014/1/1,240303
600962,2004/6/18,340304
600962,2011/1/10,110501
600963,2004/5/25,360101
600963,2021/7/30,360102
600965,2004/7/12,110601
600965,2011/1/10,110701
600965,2019/7/24,460501
600965,2021/7/30,110704
600966,2004/6/4,360101
600966,2021/7/30,360102
600967,2004/5/14,310102
600967,2005/9/1,310303
600967,2007/7/2,310306
600967,2014/1/1,640501
600967,2017/6/29,650301
600968,2019/6/14,210401
600968,2021/7/30,750201
600969,2004/4/7,410102
600969,2021/7/30,410110
600970,2005/3/23,250201
600970,2011/10/10,250205
600970,2014/1/1,620403
600971,2004/8/16,210201
600971,2021/7/30,740101
600973,2004/7/30,260404
600973,2014/1/1,630404
600973,2021/7/30,630805
600975,2004/6/8,110601
600975,2011/1/10,110701
600975,2021/7/30,110702
600976,2004/4/19,370201
600977,2016/8/4,720102
600977,2021/7/30,720601
600978,2004/8/23,360301
600978,2007/7/2,360302
600978,2021/7/30,360307
600979,2004/9/1,410102
600979,2021/7/30,410110
600980,2004/5/10,240201
600980,2008/1/2,240202
600981,2004/6/28,450201
600982,2004/6/29,410103
600982,2005/7/1,410104
600983,2004/7/9,330103
600983,2021/7/30,330106
600984,2004/6/29,260204
600984,2011/10/10,260202
600984,2014/1/1,640201
600984,2021/7/30,640601
600985,2004/4/26,220304
600985,2008/1/2,220307
600985,2019/7/24,210201
600985,2021/7/30,740102
600986,2004/4/21,250201
600986,2011/10/10,250204
600986,2014/1/1,620302
600986,2017/6/29,720201
600986,2021/7/30,720501
600987,2004/8/6,350104
600988,2004/4/14,310102
600988,2011/10/10,310104
600988,2013/7/1,240105
600988,2014/1/1,240401
600989,2019/5/6,210202
600989,2020/12/18,220204
600989,2021/7/30,220205
600990,2004/5/10,320101
600990,2007/7/2,310304
600990,2014/1/1,650301
600990,2021/7/30,650501
600991,2004/6/11,310101
600992,2004/5/11,230201
600992,2008/6/2,260501
600992,2014/1/1,640401
600992,2021/7/30,640108
600993,2004/5/13,370201
600995,2004/6/10,410102
600995,2021/7/30,410110
600996,2016/12/11,720103
600996,2021/7/30,721001
600997,2004/5/28,210201
600997,2021/7/30,740201
600998,2010/1/25,370401
600998,2021/7/30,370402
600999,2009/11/3,440301
600999,2014/1/1,490101
601000,2010/1/7,420101
601000,2021/7/30,421102
601001,2006/6/21,210201
601001,2021/7/30,740101
601002,2007/1/25,260102
601002,2014/1/1,640102
601002,2021/7/30,640108
601003,2007/2/27,230101
601003,2021/7/30,230402
601005,2007/2/27,230101
601005,2011/1/10,230102
601005,2018/7/13,230101
601005,2021/7/30,230402
601006,2006/8/1,420701
601006,2021/7/30,420903
601007,2007/4/5,460201
601007,2021/7/30,460901
601008,2007/4/25,420101
601008,2021/7/30,421102
601009,2007/7/18,440101
601009,2014/1/1,480101
601009,2021/7/30,480401
601010,2011/5/25,450102
601010,2012/7/2,450101
601010,2014/1/1,450303
601010,2019/7/24,450301
601010,2021/7/30,450303
601011,2011/1/23,210202
601011,2021/7/30,740201
601012,2012/3/27,260403
601012,2014/1/1,630303
601012,2021/7/30,630501
601012,2022/7/29,630502
601015,2014/1/24,210202
601015,2021/7/30,740201
601016,2014/1/10,410105
601016,2021/7/30,410107
601018,2010/1/6,420101
601018,2021/7/30,421102
601019,2017/11/8,720101
601019,2021/7/30,720901
601020,2016/3/23,240303
601020,2021/7/30,240401
601020,2022/7/29,240303
601021,2014/1/19,420401
601021,2021/7/30,421001
601028,2011/10/27,260501
601028,2014/1/1,640401
601028,2021/7/30,420802
601028,2021/9/17,450201
601038,2012/7/27,260203
601038,2014/1/1,640207
601058,2011/1/22,220601
601058,2021/7/30,280204
601066,2018/6/26,490101
601068,2018/8/9,620404
601069,2015/1/15,240401
601077,2019/9/16,480101
601077,2021/7/30,480501
601086,2017/9/21,450301
601088,2007/10/8,210201
601088,2021/7/30,740101
601089,2022/6/17,370102
601098,2010/10/20,470401
601098,2014/1/1,720101
601098,2021/7/30,720901
601099,2007/12/27,440301
601099,2014/1/1,490101
601100,2011/10/18,260102
601100,2014/1/1,640102
601100,2021/7/30,640602
601101,2010/1/15,210201
601101,2021/7/30,740101
601106,2010/1/25,260205
601106,2014/1/1,640203
601107,2009/1/6,420201
601107,2021/7/30,420901
601108,2017/10/10,490101
601111,2006/8/18,420401
601111,2021/7/30,421001
601113,2011/1/26,220404
601113,2019/7/24,450303
601113,2021/7/30,450602
601116,2011/2/18,450102
601116,2014/1/1,450302
601117,2009/12/21,250201
601117,2011/10/10,250205
601117,2014/1/1,620402
601118,2010/1/28,110103
601126,2010/12/24,260402
601126,2014/1/1,630201
601126,2021/7/30,630803
601127,2016/5/25,280101
601127,2021/7/30,280502
601128,2016/8/23,480101
601128,2021/7/30,480501
601137,2011/1/19,240103
601137,2014/1/1,240302
601137,2021/7/30,240201
601138,2018/5/28,270501
601138,2021/7/30,270504
601139,2009/1/4,410301
601155,2015/12/24,430101
601155,2021/7/30,430102
601156,2021/5/21,420801
601156,2021/7/30,420805
601158,2010/1/9,410201
601158,2021/7/30,760102
601162,2018/9/18,490101
601163,2016/8/23,220601
601163,2021/7/30,280204
601166,2007/2/5,440101
601166,2014/1/1,480101
601166,2021/7/30,480301
601168,2007/7/11,240104
601168,2011/10/10,240103
601168,2014/1/1,240302
601168,2017/6/29,240303
601168,2021/7/30,240302
601169,2007/9/18,440101
601169,2014/1/1,480101
601169,2021/7/30,480401
601177,2010/9/17,260102
601177,2014/1/1,640102
601177,2021/7/30,640108
601179,2010/1/12,260404
601179,2014/1/1,630401
601179,2021/7/30,630801
601186,2008/2/26,250201
601186,2011/10/10,250204
601186,2014/1/1,620304
601186,2021/7/30,620306
601187,2020/9/14,480101
601187,2021/7/30,480401
601188,2010/1/18,420201
601188,2021/7/30,420901
601198,2015/1/18,490101
601199,2011/1/9,410201
601199,2021/7/30,760102
601200,2017/4/5,410401
601200,2021/7/30,760103
601206,2016/8/23,370501
601208,2011/1/12,220501
601208,2021/7/30,220505
601211,2015/1/18,490101
601212,2017/1/5,240302
601212,2021/7/30,240402
601216,2011/1/10,220202
601218,2011/4/26,260403
601218,2014/1/1,630302
601218,2021/7/30,630602
601222,2011/8/1,260402
601222,2014/1/1,630203
601222,2021/7/30,410106
601225,2014/1/8,210201
601225,2021/7/30,740101
601226,2014/1/25,620404
601228,2017/3/10,420101
601228,2021/7/30,421102
601229,2016/10/12,480101
601229,2021/7/30,480401
601231,2012/1/9,270502
601231,2021/7/30,270504
601233,2011/1/5,220401
601233,2021/7/30,750303
601236,2019/5/29,490101
601238,2012/3/29,310101
601238,2014/1/1,280101
601238,2021/7/30,280502
601258,2011/4/15,310401
601258,2014/1/1,280301
601258,2021/7/30,280302
601268,2010/1/18,260204
601268,2014/1/1,640202
601268,2021/7/30,640203
601279,2021/3/29,280201
601279,2021/7/30,280205
601288,2010/6/10,440101
601288,2014/1/1,480101
601288,2021/7/30,480201
601298,2019/1/4,420101
601298,2021/7/30,421102
601299,2009/12/10,310306
601299,2014/1/1,640501
601311,2011/5/25,310201
601311,2014/1/1,280201
601311,2021/7/30,630705
601313,2012/1/5,260208
601313,2014/1/1,640204
601318,2007/2/28,440401
601318,2014/1/1,490201
601319,2018/10/30,490201
601326,2017/7/12,420101
601326,2021/7/30,421102
601328,2007/5/14,440101
601328,2014/1/1,480101
601328,2021/7/30,480201
601330,2018/5/28,410401
601330,2021/7/30,760103
601333,2006/12/20,420701
601333,2021/7/30,420903
601336,2011/12/7,440401
601336,2014/1/1,490201
601339,2012/1/31,350102
601360,2018/3/1,710201
601360,2021/7/30,710402
601366,2017/3/30,450303
601368,2015/1/15,410201
601368,2021/7/30,760102
601369,2010/4/6,260106
601369,2014/1/1,640106
601375,2016/12/11,490101
601377,2010/9/20,440301
601377,2014/1/1,490101
601388,2012/4/9,240102
601388,2014/1/1,240301
601390,2007/12/3,250201
601390,2011/10/10,250204
601390,2014/1/1,620304
601390,2021/7/30,620306
601398,2006/10/26,440101
601398,2014/1/1,480101
601398,2021/7/30,480201
601399,2021/3/20,640202
601399,2021/7/30,640203
601456,2020/7/21,490101
601500,2016/9/7,220601
601500,2021/7/30,280204
601512,2019/12/5,430201
601512,2021/7/30,430103
601515,2012/1/6,360201
601515,2021/7/30,360205
601518,2010/1/18,420201
601518,2021/7/30,420901
601519,2011/1/19,470303
601519,2011/10/10,470302
601519,2014/1/1,710201
601519,2021/7/30,710401
601528,2021/5/18,480101
601528,2021/7/30,480501
601555,2011/12/2,440301
601555,2014/1/1,490101
601558,2011/1/5,260403
601558,2014/1/1,630302
601566,2011/1/10,350202
601566,2011/5/19,350201
601566,2011/10/10,350202
601566,2021/7/30,350209
601567,2011/6/2,260402
601567,2014/1/1,630203
601567,2021/7/30,630804
601567,2022/7/29,630802
601568,2020/9/24,220202
601577,2018/8/31,480101
601577,2021/7/30,480401
601579,2014/1/31,340306
601579,2021/7/30,340602
601588,2006/10/16,430101
601595,2016/8/4,720102
601595,2021/7/30,720601
601598,2019/1/15,420801
601598,2021/7/30,420805
601599,2011/1/18,350101
601599,2019/7/24,720102
601599,2021/7/30,350106
601600,2007/4/30,240101
601600,2007/7/2,240102
601600,2014/1/1,240301
601601,2007/12/24,440401
601601,2014/1/1,490201
601606,2018/8/9,650301
601607,1994/3/24,370401
601607,2021/7/30,370402
601608,2012/6/26,260204
601608,2014/1/1,640202
601608,2021/7/30,640203
601609,2020/4/8,240302
601611,2016/5/25,620305
601611,2021/7/30,620306
601615,2019/1/4,630302
601615,2021/7/30,630601
601616,2011/1/25,260404
601616,2014/1/1,630402
601616,2021/7/30,630802
601618,2009/9/1,250201
601618,2011/10/10,250205
601618,2014/1/1,620404
601619,2017/7/12,410105
601619,2021/7/30,410107
601628,2007/1/8,440401
601628,2014/1/1,490201
601633,2011/9/19,310101
601633,2014/1/1,280101
601633,2021/7/30,280502
601636,2011/8/4,250101
601636,2014/1/1,610201
601658,2019/11/1,480101
601658,2021/7/30,480201
601665,2021/5/12,480101
601665,2021/7/30,480401
601666,2006/11/21,210201
601666,2021/7/30,740102
601668,2009/7/14,250201
601668,2011/10/10,250203
601668,2014/1/1,620101
601669,2011/9/27,250201
601669,2011/10/10,250204
601669,2014/1/1,620303
601669,2021/7/30,620306
601677,2011/9/6,240102
601677,2014/1/1,240301
601678,2010/2/3,220202
601678,2011/10/10,220702
601678,2014/1/1,220313
601678,2019/7/24,220202
601686,2020/11/25,230102
601686,2021/7/30,230403
601688,2010/2/3,440301
601688,2014/1/1,490101
601689,2015/1/9,280201
601689,2021/7/30,280203
601696,2020/2/4,490101
601698,2019/6/14,650101
601699,2006/9/22,210201
601699,2021/7/30,740102
601700,2011/1/6,260404
601700,2014/1/1,630404
601700,2021/7/30,630805
601702,2020/8/21,240301
601717,2010/7/16,260205
601717,2014/1/1,640203
601717,2019/7/24,280201
601717,2021/7/30,640203
601718,2010/7/27,350201
601718,2011/1/10,350207
601718,2021/7/30,350209
601727,2008/11/11,260403
601727,2014/1/1,630301
601728,2021/8/13,730102
601766,2008/7/28,310306
601766,2014/1/1,640501
601777,2010/11/15,310101
601777,2014/1/1,280101
601777,2021/7/30,280402
601778,2020/4/27,410105
601778,2021/7/30,410106
601788,2009/7/28,440301
601788,2014/1/1,490101
601789,2011/8/5,250201
601789,2011/10/10,250203
601789,2014/1/1,620101
601798,2011/6/9,260205
601798,2014/1/1,640203
601799,2011/1/25,310201
601799,2014/1/1,280201
601799,2021/7/30,280206
601799,2022/7/29,280202
601800,2012/2/14,250204
601800,2014/1/1,620302
601800,2021/7/30,620306
601801,2009/12/31,470401
601801,2014/1/1,720101
601801,2021/7/30,720902
601808,2007/9/27,210101
601808,2008/6/2,250201
601808,2011/1/10,210401
601808,2021/7/30,750201
601811,2016/8/4,720101
601811,2021/7/30,720901
601816,2020/1/6,420701
601816,2021/7/30,420903
601818,2010/8/5,440101
601818,2014/1/1,480101
601818,2021/7/30,480301
601825,2021/7/9,480101
601825,2021/8/6,480501
601827,2020/5/18,410401
601827,2021/7/30,760103
601828,2018/1/7,450502
601828,2021/7/30,450304
601838,2017/12/20,480101
601838,2021/7/30,480401
601857,2007/11/1,210101
601857,2021/7/30,750301
601858,2017/1/5,720101
601858,2021/7/30,720902
601860,2018/11/28,480101
601860,2021/7/30,480501
601865,2019/1/24,610201
601865,2021/7/30,630504
601866,2007/12/11,420601
601866,2021/7/30,421101
601868,2021/9/30,620306
601869,2018/7/6,730202
601869,2021/7/30,730205
601872,2006/11/30,420601
601872,2021/7/30,421101
601877,2010/1/4,260404
601877,2014/1/1,630403
601877,2021/7/30,630802
601878,2017/5/22,490101
601880,2010/1/23,420101
601880,2021/7/30,421102
601881,2016/12/28,490101
601882,2016/10/28,640101
601886,2011/8/9,250202
601886,2014/1/1,620201
601888,2009/1/17,460301
601888,2021/7/30,450701
601890,2010/12/15,310305
601890,2014/1/1,650401
601898,2008/1/2,210201
601898,2021/7/30,740101
601899,2008/4/7,240105
601899,2014/1/1,240401
601899,2021/7/30,240302
601900,2016/2/3,720101
601900,2021/7/30,720901
601901,2011/8/1,440301
601901,2014/1/1,490101
601908,2011/8/26,260207
601908,2011/10/10,260403
601908,2014/1/1,630303
601908,2021/7/30,410106
601916,2019/11/28,480101
601916,2021/7/30,480301
601918,2007/12/17,210201
601918,2021/7/30,740101
601919,2007/6/26,420601
601919,2021/7/30,421101
601921,2021/6/14,720101
601921,2021/7/30,720901
601928,2011/11/21,470401
601928,2014/1/1,720101
601928,2021/7/30,720901
601929,2012/2/9,470204
601929,2014/1/1,720103
601929,2021/7/30,721001
601933,2010/12/7,450102
601933,2014/1/1,450302
601939,2007/9/24,440101
601939,2014/1/1,480101
601939,2021/7/30,480201
601949,2017/8/7,720101
601949,2021/7/30,720902
601952,2017/5/4,110102
601956,2020/12/25,330101
601956,2021/7/30,330601
601958,2008/3/27,240106
601958,2014/1/1,240504
601958,2021/7/30,240505
601963,2021/1/3,480101
601963,2021/7/30,480401
601965,2012/5/30,310402
601965,2014/1/1,280301
601965,2021/7/30,280303
601966,2016/6/24,220601
601966,2021/7/30,280204
601968,2015/1/15,360201
601968,2021/7/30,360203
601969,2014/1/25,210301
601969,2021/7/30,230301
601975,2019/1/4,420601
601975,2021/7/30,421101
601985,2015/6/15,410105
601985,2021/7/30,410108
601988,2006/5/31,440101
601988,2014/1/1,480101
601988,2021/7/30,480201
601989,2009/11/30,310305
601989,2014/1/1,650401
601990,2018/5/5,490101
601991,2006/12/19,410101
601992,2011/2/28,250102
601992,2014/1/1,610101
601992,2017/6/29,510101
601992,2019/7/24,610101
601995,2020/10/16,490101
601996,2011/1/20,360303
601996,2019/5/13,360302
601996,2021/7/30,360306
601996,2022/7/29,360311
601997,2016/8/4,480101
601997,2021/7/30,480401
601998,2007/4/27,440101
601998,2014/1/1,480101
601998,2021/7/30,480301
601999,2007/12/20,470401
601999,2014/1/1,720101
601999,2021/7/30,720902
603000,2012/4/17,470201
603000,2014/1/1,720301
603000,2021/7/30,720704
603001,2012/1/18,350205
603002,2012/5/3,220701
603002,2014/1/1,220309
603002,2021/7/30,220501
603002,2021/10/15,270601
603003,2012/1/8,220103
603003,2019/7/24,240302
603003,2021/7/30,710301
603005,2014/1/22,270101
603005,2021/7/30,270107
603006,2014/1/20,280201
603006,2021/7/30,280205
603007,2016/7/18,620501
603007,2021/7/30,620307
603008,2012/1/6,360302
603008,2021/7/30,360307
603009,2014/1/20,280201
603009,2021/7/30,280203
603010,2014/1/26,220309
603010,2021/7/30,220501
603010,2022/7/29,220309
603011,2014/1/24,640101
603011,2017/6/29,640209
603012,2015/3/16,640203
603013,2018/5/5,280201
603013,2021/7/30,280203
603015,2015/1/15,630202
603015,2021/7/30,640702
603016,2016/7/7,630403
603016,2021/7/30,630802
603017,2014/1/19,620302
603017,2019/7/24,620101
603017,2021/7/30,620601
603018,2014/1/26,620302
603018,2021/7/30,620601
603019,2014/1/24,710101
603019,2021/7/30,710103
603020,2015/1/9,340404
603020,2021/7/30,220315
603021,2015/1/13,360303
603021,2021/7/30,360311
603022,2015/1/6,360201
603022,2021/7/30,360206
603023,2015/1/25,280201
603023,2021/7/30,280206
603025,2015/4/13,630202
603025,2021/7/30,640702
603026,2015/1/25,220313
603026,2021/7/30,630702
603027,2016/3/4,340402
603027,2021/7/30,340901
603028,2016/4/7,640401
603028,2021/7/30,640108
603029,2016/4/18,640209
603029,2022/7/29,640207
603030,2015/1/9,620201
603031,2016/8/23,340304
603031,2018/12/24,450302
603032,2016/12/19,420301
